theta1,theta2,theta3
0.282126,0.146032,0.571843
0.329832,0.359465,0.310703
0.397463,0.204545,0.397992
0.0347155,0.5968,0.368484
0.161452,0.299821,0.538727
0.0984212,0.690891,0.210688
0.0500753,0.720879,0.229046
0.360238,0.299273,0.34049
0.187591,0.200829,0.611581
0.108558,0.194084,0.697358
0.1493,0.657467,0.193233
0.309515,0.277079,0.413406
0.440819,0.18725,0.371932
0.163787,0.392053,0.44416
0.152487,0.602935,0.244579
0.0734986,0.208238,0.718264
0.170043,0.143783,0.686175
0.355441,0.293536,0.351024
0.267203,0.18398,0.548816
0.21374,0.351586,0.434674
0.181744,0.185551,0.632706
0.275252,0.22445,0.500297
0.132817,0.404184,0.463
0.158355,0.117751,0.723894
0.0870802,0.459251,0.453669
0.0833147,0.268019,0.648666
0.366512,0.264876,0.368613
0.0867363,0.21849,0.694774
0.135105,0.44463,0.420266
0.152309,0.333443,0.514247
0.342789,0.15463,0.502581
0.155638,0.425856,0.418506
0.452612,0.329922,0.217466
0.0322057,0.713917,0.253877
0.322839,0.264364,0.412797
0.0891285,0.203774,0.707097
0.200219,0.259596,0.540185
0.229669,0.134808,0.635523
0.28107,0.0994565,0.619474
0.192888,0.367352,0.439761
0.453013,0.243755,0.303232
0.0198021,0.529486,0.450712
0.23946,0.178231,0.582309
0.0810791,0.158805,0.760116
0.118762,0.284259,0.596979
0.209252,0.232247,0.558501
0.11615,0.351517,0.532333
0.246191,0.199373,0.554437
0.127141,0.147331,0.725528
0.10578,0.339605,0.554616
0.267851,0.278078,0.45407
0.385618,0.335086,0.279297
0.374327,0.24584,0.379833
0.601066,0.181492,0.217442
0.32525,0.140094,0.534656
0.247231,0.290861,0.461908
0.0230648,0.491114,0.485821
0.148967,0.655995,0.195038
0.0733955,0.351693,0.574912
0.290141,0.24781,0.462049
0.125983,0.496048,0.377969
0.0718455,0.437487,0.490668
0.187011,0.216402,0.596587
0.0543676,0.303928,0.641704
0.2564,0.405291,0.338309
0.211456,0.300938,0.487606
0.0421442,0.570371,0.387484
0.276959,0.198375,0.524666
0.117423,0.403174,0.479403
0.179727,0.335289,0.484985
0.307624,0.112539,0.579837
0.0413689,0.301269,0.657362
0.484714,0.207525,0.30776
0.268299,0.192459,0.539242
0.311521,0.189645,0.498834
0.119962,0.332774,0.547264
0.075491,0.278126,0.646383
0.036906,0.271796,0.691298
0.290162,0.421088,0.28875
0.300148,0.27179,0.428062
0.107999,0.175589,0.716412
0.0615442,0.184596,0.75386
0.305917,0.128677,0.565406
0.0573653,0.34628,0.596355
0.315076,0.131685,0.553239
0.113217,0.216723,0.67006
0.150889,0.184655,0.664456
0.0632271,0.385452,0.551321
0.26983,0.418584,0.311587
0.168274,0.110219,0.721508
0.209573,0.215525,0.574901
0.155043,0.566134,0.278823
0.101488,0.228368,0.670143
0.101882,0.350642,0.547476
0.260376,0.280164,0.459459
0.148628,0.161685,0.689687
0.0588052,0.171287,0.769908
0.0213854,0.39084,0.587774
0.479157,0.224851,0.295992
0.475682,0.0700607,0.454258
0.061643,0.263192,0.675165
0.299147,0.27453,0.426323
0.138272,0.293902,0.567826
0.305248,0.265745,0.429007
0.174697,0.35085,0.474453
0.012496,0.230044,0.75746
0.351317,0.209584,0.439099
0.124075,0.380013,0.495912
0.182135,0.240738,0.577127
0.467928,0.200438,0.331634
0.210196,0.152418,0.637385
0.178145,0.236057,0.585798
0.203197,0.649003,0.1478
0.151083,0.607518,0.241399
0.290458,0.354013,0.355528
0.0697893,0.389929,0.540282
0.188871,0.363109,0.44802
0.409492,0.429541,0.160967
0.14221,0.0590657,0.798724
0.14882,0.23749,0.61369
0.235976,0.285005,0.479019
0.430178,0.169798,0.400025
0.375075,0.178056,0.446869
0.221418,0.319242,0.459341
0.285298,0.24678,0.467922
0.112476,0.472715,0.414809
0.150341,0.310448,0.539211
0.0810112,0.570882,0.348107
0.255324,0.277588,0.467088
0.0421482,0.39967,0.558181
0.101512,0.458588,0.4399
0.252674,0.320668,0.426658
0.11951,0.29461,0.58588
0.295537,0.208517,0.495947
0.521787,0.0679307,0.410283
0.158623,0.37062,0.470757
0.25409,0.333672,0.412238
0.0296867,0.528629,0.441684
0.424862,0.217321,0.357817
0.158476,0.470306,0.371218
0.318908,0.256466,0.424626
0.269701,0.245165,0.485134
0.0934056,0.434477,0.472117
0.23172,0.117695,0.650585
0.139406,0.266034,0.59456
0.447586,0.318355,0.234059
0.214708,0.3922,0.393092
0.0691701,0.4705,0.46033
0.130739,0.470027,0.399234
0.100313,0.537871,0.361816
0.269649,0.200238,0.530113
0.249291,0.120965,0.629744
0.207259,0.193979,0.598762
0.309684,0.219842,0.470475
0.0218941,0.106904,0.871202
0.136452,0.525899,0.337649
0.219677,0.514635,0.265688
0.250062,0.429921,0.320018
0.297194,0.135036,0.56777
0.0322209,0.103831,0.863949
0.474654,0.130029,0.395317
0.168346,0.390503,0.441151
0.279538,0.0819606,0.638501
0.113638,0.331105,0.555257
0.112588,0.359418,0.527994
0.05962,0.624763,0.315617
0.137169,0.139976,0.722855
0.379783,0.224789,0.395428
0.254413,0.111458,0.634128
0.159124,0.257714,0.583161
0.0961277,0.444798,0.459074
0.359563,0.114988,0.525449
0.0577045,0.213355,0.72894
0.0949091,0.129301,0.77579
0.180352,0.30247,0.517178
0.275165,0.211569,0.513266
0.286175,0.483302,0.230523
0.44297,0.319754,0.237276
0.11919,0.37523,0.505579
0.0610892,0.519895,0.419016
0.264916,0.442809,0.292276
0.437454,0.279585,0.28296
0.257461,0.157144,0.585395
0.167689,0.260122,0.572188
0.352748,0.214188,0.433064
0.220746,0.35994,0.419314
0.261919,0.287486,0.450595
0.106906,0.365815,0.527279
0.174354,0.0880903,0.737555
0.111933,0.445454,0.442613
0.256742,0.262431,0.480827
0.127418,0.281556,0.591026
0.384248,0.297384,0.318368
0.233806,0.272357,0.493837
0.262722,0.510802,0.226476
0.0741209,0.252319,0.67356
0.181049,0.427089,0.391862
0.148779,0.354538,0.496683
0.133417,0.16131,0.705273
0.0691552,0.243129,0.687716
0.193705,0.252585,0.553709
0.276364,0.150364,0.573272
0.18944,0.139587,0.670973
0.209583,0.273422,0.516995
0.351156,0.124508,0.524336
0.0652024,0.673309,0.261489
0.433477,0.132858,0.433665
0.547458,0.0945187,0.358023
0.125871,0.38846,0.485669
0.163158,0.488045,0.348797
0.058757,0.327986,0.613257
0.149482,0.502758,0.34776
0.305468,0.153067,0.541464
0.268016,0.336058,0.395926
0.115163,0.509676,0.375161
0.21577,0.35904,0.42519
0.130713,0.304765,0.564521
0.0761574,0.185326,0.738516
0.0900631,0.361152,0.548785
0.532708,0.109141,0.358151
0.322832,0.391043,0.286125
0.145861,0.267599,0.586539
0.160225,0.574321,0.265454
0.130161,0.342331,0.527509
0.107494,0.402805,0.489702
0.327418,0.325782,0.3468
0.0710007,0.218157,0.710842
0.0606342,0.32006,0.619305
0.0196678,0.286082,0.69425
0.14996,0.527152,0.322888
0.391211,0.25884,0.349949
0.256762,0.570165,0.173074
0.159662,0.36666,0.473679
0.132039,0.500788,0.367173
0.0753089,0.35485,0.569841
0.102432,0.341882,0.555687
0.218906,0.338193,0.4429
0.0703805,0.345194,0.584425
0.452216,0.092642,0.455142
0.0771514,0.47153,0.451319
0.0894141,0.397973,0.512612
0.294455,0.344532,0.361012
0.0841477,0.436485,0.479367
0.100958,0.217456,0.681585
0.226369,0.0916614,0.68197
0.123642,0.308115,0.568243
0.139581,0.296459,0.56396
0.104319,0.35536,0.54032
0.243544,0.359042,0.397415
0.187,0.361059,0.45194
0.39116,0.36303,0.245809
0.0891657,0.396918,0.513916
0.140411,0.504272,0.355316
0.0238581,0.234499,0.741643
0.211555,0.0990405,0.689404
0.0240661,0.26054,0.715394
0.145614,0.304592,0.549793
0.13015,0.330343,0.539506
0.0712413,0.600234,0.328525
0.216185,0.202363,0.581452
0.0522783,0.228152,0.71957
0.385391,0.155194,0.459416
0.421436,0.218476,0.360088
0.175858,0.370422,0.45372
0.0600903,0.359229,0.58068
0.290739,0.151467,0.557795
0.41404,0.13922,0.44674
0.203803,0.204871,0.591325
0.143908,0.314104,0.541988
0.159391,0.562101,0.278508
0.211871,0.337494,0.450635
0.158032,0.420255,0.421713
0.214697,0.342146,0.443157
0.178614,0.164306,0.65708
0.116761,0.634119,0.24912
0.349037,0.0567937,0.594169
0.216573,0.425852,0.357575
0.184176,0.335127,0.480697
0.0428318,0.533363,0.423805
0.320816,0.302156,0.377027
0.271651,0.396316,0.332032
0.469388,0.178415,0.352197
0.216393,0.586169,0.197438
0.371658,0.463869,0.164474
0.141527,0.307437,0.551036
0.209266,0.244737,0.545998
0.156606,0.207367,0.636027
0.131596,0.293565,0.574839
0.163969,0.693634,0.142397
0.125959,0.470077,0.403964
0.442819,0.126444,0.430736
0.425958,0.0969902,0.477052
0.247833,0.443047,0.30912
0.267932,0.216586,0.515483
0.110736,0.298096,0.591169
0.35638,0.171154,0.472467
0.182075,0.408778,0.409147
0.278153,0.059532,0.662315
0.507354,0.206139,0.286507
0.148634,0.477807,0.373559
0.148624,0.317812,0.533564
0.0757348,0.164697,0.759568
0.078922,0.40911,0.511968
0.338234,0.301273,0.360493
0.219163,0.36287,0.417967
0.351488,0.357045,0.291467
0.372175,0.088108,0.539717
0.399317,0.300299,0.300384
0.372409,0.267702,0.35989
0.132385,0.167969,0.699647
0.0600302,0.394738,0.545232
0.0570934,0.163868,0.779039
0.410692,0.128735,0.460573
0.106763,0.256286,0.636952
0.283106,0.240097,0.476797
0.307007,0.453652,0.239342
0.080187,0.514387,0.405426
0.0445192,0.389675,0.565806
0.0762136,0.386211,0.537575
0.206374,0.357081,0.436545
0.161246,0.306158,0.532596
0.186305,0.202679,0.611016
0.277972,0.0707711,0.651257
0.0469632,0.131498,0.821539
0.322635,0.180725,0.496639
0.12474,0.188322,0.686938
0.269496,0.426323,0.30418
0.0552722,0.216973,0.727755
0.223117,0.38752,0.389363
0.268,0.14222,0.589779
0.0764456,0.341771,0.581784
0.354301,0.202975,0.442724
0.0555763,0.219395,0.725029
0.299578,0.2912,0.409222
0.344276,0.132698,0.523025
0.427031,0.369394,0.203575
0.249638,0.247388,0.502974
0.289672,0.498869,0.211459
0.167338,0.358157,0.474505
0.261337,0.288696,0.449968
0.436108,0.217886,0.346005
0.0292293,0.25014,0.72063
0.199049,0.162287,0.638664
0.0294183,0.451979,0.518603
0.245912,0.240948,0.51314
0.0523041,0.32146,0.626236
0.269333,0.407148,0.323519
0.239067,0.0398224,0.721111
0.493743,0.228777,0.277479
0.450504,0.128494,0.421002
0.0953626,0.263047,0.64159
0.134346,0.376728,0.488926
0.160588,0.175067,0.664345
0.255674,0.270046,0.47428
0.241269,0.177676,0.581056
0.319256,0.213749,0.466994
0.167284,0.185835,0.646881
0.156611,0.407125,0.436263
0.133066,0.524141,0.342793
0.168328,0.312995,0.518677
0.152424,0.270746,0.57683
0.320061,0.442739,0.237199
0.209764,0.207086,0.58315
0.321471,0.293133,0.385396
0.0491511,0.327399,0.62345
0.16975,0.305475,0.524775
0.169645,0.398173,0.432182
0.164166,0.383462,0.452371
0.284366,0.321064,0.394571
0.164825,0.145587,0.689587
0.231688,0.578782,0.18953
0.278261,0.326438,0.395301
0.131157,0.564255,0.304588
0.175623,0.396869,0.427508
0.332842,0.253969,0.413189
0.168414,0.432005,0.399581
0.103892,0.413445,0.482663
0.415136,0.285213,0.29965
0.190407,0.123355,0.686238
0.275223,0.421432,0.303345
0.396373,0.183315,0.420312
0.0981838,0.206597,0.695219
0.381535,0.319874,0.298591
0.0453628,0.624541,0.330097
0.434653,0.164054,0.401293
0.123299,0.20955,0.667151
0.11685,0.462483,0.420668
0.0316394,0.236729,0.731632
0.0871632,0.268194,0.644642
0.0627337,0.116601,0.820665
0.374177,0.226227,0.399596
0.476799,0.343587,0.179614
0.0643961,0.534073,0.40153
0.202664,0.269072,0.528264
0.118843,0.263673,0.617484
0.404023,0.0661711,0.529806
0.269136,0.435274,0.29559
0.252851,0.325553,0.421596
0.40428,0.318268,0.277452
0.172104,0.517952,0.309944
0.319235,0.107287,0.573478
0.21088,0.20094,0.58818
0.117013,0.411427,0.471561
0.349327,0.0785387,0.572134
0.123235,0.366493,0.510272
0.120879,0.0776736,0.801447
0.365469,0.394949,0.239583
0.384091,0.21155,0.404358
0.431227,0.280459,0.288314
0.0395239,0.233934,0.726542
0.0405859,0.192713,0.766701
0.102105,0.625526,0.272369
0.174304,0.487605,0.338092
0.307072,0.352148,0.34078
0.0649076,0.0885809,0.846512
0.319554,0.136151,0.544295
0.138667,0.401078,0.460256
0.308611,0.254268,0.43712
0.11522,0.30489,0.579891
0.428549,0.357012,0.214439
0.312626,0.552578,0.134796
0.304738,0.10763,0.587632
0.201254,0.169951,0.628795
0.406953,0.0981305,0.494917
0.268312,0.271322,0.460366
0.239361,0.23806,0.522578
0.283643,0.235831,0.480527
0.14528,0.285234,0.569486
0.105478,0.23723,0.657292
0.553232,0.20766,0.239108
0.0315467,0.206157,0.762297
0.240199,0.241786,0.518016
0.281748,0.13606,0.582191
0.159426,0.0462427,0.794331
0.255621,0.244558,0.499821
0.323845,0.340366,0.335789
0.122115,0.308205,0.56968
0.092751,0.1004,0.80685
0.349042,0.28894,0.362018
0.11349,0.15412,0.732391
0.296014,0.264821,0.439165
0.385675,0.168945,0.44538
0.194653,0.257565,0.547783
0.176647,0.282744,0.540609
0.0934186,0.381797,0.524785
0.17563,0.313099,0.511271
0.0114458,0.159061,0.829493
0.210531,0.31453,0.474938
0.277583,0.146737,0.57568
0.454999,0.139321,0.40568
0.113449,0.273899,0.612652
0.119433,0.23443,0.646138
0.236149,0.598488,0.165363
0.421707,0.241034,0.33726
0.124929,0.272567,0.602504
0.056244,0.20682,0.736936
0.0451794,0.27262,0.682201
0.109658,0.246077,0.644265
0.402897,0.332214,0.264889
0.220381,0.469145,0.310474
0.0958001,0.153452,0.750748
0.320242,0.369082,0.310677
0.218848,0.379815,0.401337
0.112115,0.353994,0.533892
0.158778,0.459139,0.382083
0.16932,0.305357,0.525323
0.0741077,0.277597,0.648295
0.1443,0.179604,0.676096
0.168936,0.183183,0.647881
0.159583,0.160188,0.680229
0.121817,0.18739,0.690794
0.239225,0.402509,0.358266
0.470436,0.233055,0.29651
0.0546816,0.383614,0.561704
0.087792,0.491979,0.420229
0.0395995,0.402345,0.558055
0.137052,0.375723,0.487225
0.155672,0.260736,0.583592
0.109139,0.392813,0.498047
0.281797,0.210812,0.507391
0.365623,0.208321,0.426057
0.0605081,0.199031,0.740461
0.283909,0.155601,0.56049
0.193741,0.368057,0.438202
0.324063,0.307625,0.368312
0.139268,0.107783,0.752949
0.160418,0.380651,0.458931
0.0983594,0.292292,0.609349
0.151155,0.31339,0.535455
0.129311,0.288713,0.581976
0.157842,0.295649,0.54651
0.283052,0.344181,0.372767
0.106608,0.439164,0.454229
0.283532,0.433764,0.282704
0.234742,0.18854,0.576718
0.0769204,0.49041,0.432669
0.409203,0.31933,0.271467
0.220089,0.218726,0.561184
0.335375,0.383908,0.280717
0.294252,0.251598,0.45415
0.422093,0.0543328,0.523574
0.394941,0.37547,0.22959
0.236989,0.426318,0.336693
0.562108,0.187904,0.249989
0.210408,0.373115,0.416477
0.224329,0.384757,0.390914
0.0781582,0.389968,0.531874
0.0957237,0.638626,0.26565
0.239879,0.450323,0.309798
0.246381,0.46212,0.291499
0.271352,0.501547,0.227101
0.248421,0.256049,0.49553
0.136653,0.500787,0.36256
0.252011,0.341391,0.406597
0.173982,0.470864,0.355154
0.0367417,0.541515,0.421744
0.305758,0.10402,0.590222
0.261479,0.300984,0.437537
0.167079,0.324017,0.508903
0.0879417,0.216789,0.695269
0.411579,0.239827,0.348594
0.187612,0.400174,0.412215
0.346936,0.284483,0.36858
0.0434816,0.278694,0.677825
0.254155,0.239249,0.506596
0.32495,0.231618,0.443432
0.12364,0.489906,0.386454
0.322628,0.250149,0.427223
0.172522,0.255114,0.572364
0.0536232,0.370246,0.576131
0.0267724,0.242348,0.730879
0.37399,0.103787,0.522223
0.267439,0.206244,0.526316
0.153678,0.131217,0.715105
0.267839,0.268288,0.463873
0.280762,0.254112,0.465126
0.241194,0.2237,0.535106
0.0724558,0.496345,0.431199
0.535725,0.163198,0.301076
0.207974,0.302523,0.489503
0.106325,0.106896,0.786778
0.134429,0.325253,0.540318
0.135519,0.289197,0.575284
0.226801,0.317035,0.456165
0.0786225,0.276686,0.644691
0.252606,0.278389,0.469005
0.0733207,0.326577,0.600102
0.211309,0.376754,0.411937
0.139218,0.503131,0.357651
0.214027,0.553955,0.232018
0.27309,0.199976,0.526934
0.0942896,0.191141,0.714569
0.360008,0.402395,0.237596
0.563178,0.156096,0.280726
0.355864,0.281608,0.362528
0.363347,0.126962,0.509691
0.219718,0.369317,0.410965
0.0218793,0.22339,0.754731
0.140434,0.202564,0.657001
0.200535,0.315929,0.483536
0.240959,0.30999,0.44905
0.036511,0.654852,0.308637
0.188435,0.181487,0.630079
0.593355,0.164912,0.241733
0.17763,0.281675,0.540695
0.180294,0.168172,0.651534
0.372529,0.242113,0.385357
0.137287,0.290503,0.57221
0.388854,0.0992137,0.511932
0.196499,0.0944829,0.709018
0.127468,0.493765,0.378767
0.262789,0.191121,0.54609
0.163531,0.568947,0.267522
0.267648,0.104478,0.627874
0.118255,0.20021,0.681536
0.262169,0.258503,0.479328
0.12174,0.160814,0.717446
0.200601,0.600979,0.198419
0.292684,0.301209,0.406107
0.107793,0.29173,0.600477
0.309605,0.280127,0.410269
0.338462,0.356916,0.304622
0.226874,0.0895999,0.683526
0.330116,0.365214,0.30467
0.289582,0.183783,0.526635
0.0837368,0.485101,0.431162
0.0647617,0.353559,0.581679
0.300887,0.168969,0.530144
0.161131,0.57024,0.268629
0.257879,0.176718,0.565403
0.346952,0.233282,0.419765
0.51139,0.168777,0.319833
0.144631,0.178904,0.676466
0.418737,0.282105,0.299158
0.136172,0.154363,0.709464
0.414664,0.106961,0.478376
0.329696,0.35227,0.318033
0.222963,0.44008,0.336957
0.209546,0.349852,0.440602
0.336833,0.213746,0.44942
0.248148,0.327746,0.424106
0.137132,0.233893,0.628976
0.077926,0.186769,0.735305
0.442101,0.16966,0.388239
0.0591053,0.211888,0.729006
0.221848,0.236363,0.541789
0.0836101,0.184378,0.732011
0.186192,0.336282,0.477526
0.354118,0.34199,0.303892
0.248163,0.416984,0.334853
0.546168,0.164965,0.288867
0.0548048,0.262652,0.682544
0.251012,0.292413,0.456575
0.262585,0.342551,0.394864
0.138029,0.164562,0.697409
0.276185,0.282673,0.441142
0.409618,0.0914451,0.498937
0.0609734,0.241425,0.697602
0.220309,0.162691,0.617
0.168414,0.334124,0.497462
0.0642208,0.438587,0.497192
0.063122,0.390031,0.546847
0.510888,0.0512987,0.437813
0.314167,0.333895,0.351938
0.0790549,0.269079,0.651867
0.187449,0.171544,0.641006
0.327114,0.272216,0.40067
0.369599,0.420117,0.210284
0.115094,0.169299,0.715607
0.185242,0.470332,0.344425
0.104739,0.494163,0.401098
0.204868,0.172922,0.622211
0.075424,0.521705,0.402871
0.150038,0.0793743,0.770588
0.297731,0.379746,0.322523
0.055903,0.185295,0.758802
0.111603,0.163033,0.725364
0.179729,0.314581,0.50569
0.167441,0.263505,0.569053
0.237692,0.239638,0.522669
0.0707009,0.239257,0.690042
0.23108,0.267942,0.500979
0.0328056,0.198694,0.7685
0.058193,0.251851,0.689956
0.217387,0.104067,0.678545
0.131582,0.376773,0.491645
0.325098,0.237804,0.437098
0.174431,0.617976,0.207593
0.195275,0.354761,0.449964
0.362471,0.100515,0.537014
0.148003,0.115387,0.736611
0.27501,0.121415,0.603574
0.1065,0.221127,0.672373
0.301762,0.28224,0.415998
0.319545,0.210903,0.469552
0.14262,0.235875,0.621505
0.161718,0.217441,0.620842
0.0644794,0.266519,0.669001
0.256582,0.0663457,0.677073
0.21524,0.266682,0.518078
0.194807,0.213549,0.591644
0.205106,0.570109,0.224785
0.306721,0.133535,0.559744
0.189168,0.303017,0.507815
0.25715,0.26156,0.48129
0.103611,0.101781,0.794608
0.0734339,0.170117,0.756449
0.357953,0.0628687,0.579178
0.181749,0.355962,0.462289
0.130017,0.266749,0.603234
0.0865926,0.105859,0.807548
0.106588,0.7271,0.166311
0.201139,0.195995,0.602866
0.226699,0.114364,0.658937
0.21426,0.388573,0.397167
0.19107,0.138422,0.670509
0.0407994,0.367329,0.591872
0.131073,0.145201,0.723725
0.170035,0.150835,0.679129
0.193737,0.331104,0.475159
0.306513,0.079207,0.61428
0.112063,0.482061,0.405876
0.266133,0.427587,0.30628
0.135599,0.339982,0.524419
0.146742,0.588048,0.265209
0.360154,0.436133,0.203713
0.152622,0.388936,0.458442
0.125898,0.0648288,0.809273
0.156968,0.302058,0.540974
0.267656,0.194234,0.53811
0.0600458,0.272694,0.66726
0.0503276,0.348232,0.60144
0.175798,0.425081,0.399121
0.241305,0.254814,0.503882
0.211712,0.536661,0.251626
0.286894,0.222914,0.490192
0.174699,0.289678,0.535623
0.127972,0.314493,0.557535
0.0663792,0.488154,0.445466
0.0489094,0.329506,0.621585
0.110193,0.177756,0.712051
0.096121,0.303913,0.599966
0.158209,0.473757,0.368033
0.116351,0.113838,0.769811
0.0435276,0.488825,0.467648
0.0539349,0.497242,0.448823
0.100075,0.279036,0.620889
0.236073,0.513708,0.25022
0.341905,0.0390433,0.619051
0.304925,0.223776,0.471299
0.18197,0.377491,0.440539
0.297208,0.347982,0.35481
0.040009,0.394902,0.565089
0.0791656,0.0598366,0.860998
0.0986912,0.345285,0.556024
0.023143,0.325204,0.651653
0.353556,0.201204,0.44524
0.423027,0.351259,0.225713
0.19644,0.384176,0.419384
0.092579,0.476508,0.430913
0.322503,0.454133,0.223364
0.106887,0.217347,0.675766
0.176715,0.241749,0.581536
0.208036,0.231217,0.560746
0.574285,0.0584421,0.367273
0.0144077,0.324381,0.661211
0.218964,0.325188,0.455848
0.23679,0.308671,0.454539
0.121781,0.376296,0.501923
0.143365,0.0626837,0.793951
0.0374338,0.231682,0.730884
0.0879481,0.095152,0.8169
0.404077,0.150869,0.445054
0.404408,0.347907,0.247685
0.0820583,0.409525,0.508416
0.197267,0.145088,0.657645
0.422753,0.299063,0.278184
0.133135,0.442137,0.424728
0.393252,0.193568,0.41318
0.564369,0.0736984,0.361933
0.330069,0.210178,0.459753
0.267163,0.529443,0.203393
0.310816,0.349708,0.339476
0.26862,0.158323,0.573057
0.215316,0.168095,0.616588
0.10965,0.347357,0.542993
0.210711,0.0902496,0.69904
0.419945,0.354206,0.225849
0.280869,0.367263,0.351868
0.0633814,0.364225,0.572393
0.215795,0.379282,0.404923
0.0989412,0.549857,0.351201
0.0630753,0.202159,0.734766
0.0987779,0.160202,0.74102
0.279883,0.25337,0.466747
0.153284,0.509511,0.337205
